Feedstock_flow,pathway,identifier,Chemical,Tier 1,Feedstock,Long name,High TRL,Price (billion USD / MMT),GHG emissions (MMT CO2e/MMT),Fossil fuel depletion (MMT oil eq/MMT),"Human toxicity (MMT 1,4-DCB eq/MMT)",Land use (km2*a crop eq/MMT),Water depletion (km3/MMT),Feedstock use (MMT/MMT),Electricity use (TWh/MMT),Hydrogen use (MMT/MMT),Co-product,Co-product 1 long name,Co-product 1 amount (MMT/MMT),Co-product 2 long name,Co-product 2 amount (MMT/MMT),Co-product 3 long name,Co-product 3 amount (MMT/MMT),Co-product 4 long name,Co-product 4 amount (MMT/MMT),Total product flow,mass fraction of main poduct,total feedstock inflow for 1 MMT product,MMT product per 1 MMT feedstock,product_flow,price_total,ghg_emissions,human_toxicity,electricity_use,hydrogen_use,fossil_fuel_depletion,land_use,water_depletion,product_name
0.0,CO2 to ethylene via syngas and methanol-to-olefins,56,Ethylene,True,Carbon dioxide,CO2 to ethylene via syngas and methanol-to-olefins,False,1.03,-0.429278796,0.71807281,3.394711048,340.0,0.089714611,3.63,13.63,0.333,True,CO2 to propylene via syngas and methanol-to-olefins,1.0,0,0.0,0,0.0,0,0.0,2.0,0.5,7.26,0.13774104683195593,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ethylene
0.0,CO2 to ethylene via electrochem and methanol-to-olefins,58,Ethylene,True,Carbon dioxide,CO2 to ethylene via electrochem and methanol-to-olefins,False,1.68,-0.512679507,0.673634288,3.150070113,320.0,0.085343987,4.6,42.1,0.0,True,CO2 to propylene via electrochem and methanol-to-olefins,1.0,0,0.0,0,0.0,0,0.0,2.0,0.5,9.2,0.10869565217391305,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ethylene
0.0,Conventional benzene conversion to phenol,94,Phenol,False,Benzene,Conventional benzene conversion to phenol,True,0.378,1.600978038,0.790365303,0.365206478,7.471,0.00548747,0.563,0.139,0.0,True,Conventional benzene conversion to acetone,0.615,0,0.0,0,0.0,0,0.0,1.615,0.6191950464396285,0.9092449999999999,1.0998135815979193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phenol
0.0,Biomass to propylene via syngas and methanol-to-olefins,102,Propylene,True,Woody biomass,Biomass to propylene via syngas and methanol-to-olefins,True,0.89,-0.446717991,0.692166997,4.063407964,4500.0,0.009443695,5.47,0.0,0.0,True,Biomass to ethylene via syngas and methanol-to-olefins,1.0,0,0.0,0,0.0,0,0.0,2.0,0.5,10.94,0.09140767824497258,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,Propylene
0.0,CO2 to propylene via syngas and methanol-to-olefins,103,Propylene,True,Carbon dioxide,CO2 to propylene via syngas and methanol-to-olefins,False,1.39,-0.428831378,0.71807281,3.394711048,340.0,0.089714611,3.63,13.63,0.333,True,CO2 to ethylene via syngas and methanol-to-olefins,1.0,0,0.0,0,0.0,0,0.0,2.0,0.5,7.26,0.13774104683195593,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,Propylene
0.0,CO2 to propylene via thermochem and methanol-to-olefins,106,Propylene,True,Carbon dioxide,CO2 to propylene via thermochem and methanol-to-olefins,True,1.57,-0.733520496,0.599461739,3.041703917,290.0,0.076453009,3.39,0.806,0.484,True,CO2 to ethylene via thermochem and methanol-to-olefins,1.0,0,0.0,0,0.0,0,0.0,2.0,0.5,6.78,0.14749262536873156,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,Propylene
0.0,Biomass pyrolysis to propylene,107,Propylene,True,Woody biomass,Biomass pyrolysis to propylene,False,2.0,-2.151520496,0.32797,0.321813,2304.5,0.0052151,2.8,0.35,0.0,True,Biomass pyrolysis to ethylene,0.76,Biomass pyrolysis to benzene,0.37,Biomass pyrolysis to toluene,0.86,Biomass pyrolysis to xylenes,0.83,3.82,0.2617801047120419,10.696,0.09349289454001496,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,Propylene
0.0,CO2 to propylene via electrochem and methanol-to-olefins,108,Propylene,True,Carbon dioxide,CO2 to propylene via electrochem and methanol-to-olefins,False,2.27,-0.512232089,0.673634288,3.150070113,320.0,0.085343987,4.6,42.1,0.0,True,CO2 to ethylene via electrochem and methanol-to-olefins,1.0,0,0.0,0,0.0,0,0.0,2.0,0.5,9.2,0.10869565217391305,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,Propylene
1.02622145490872e-14,Biomass pyrolysis to toluene,117,Toluene,True,Woody biomass,Biomass pyrolysis to toluene,False,0.391,-2.384617078,0.33142,0.32519,2328.6,0.0052699,2.88,0.358,0.0,True,Biomass pyrolysis to benzene,0.43,Biomass pyrolysis to xylenes,0.965,Biomass pyrolysis to ethylene,0.88,Biomass pyrolysis to propylene,1.16,4.435,0.22547914317925594,12.772799999999998,0.07829136915946387,8.034428276562071e-16,3.14146145613577e-16,-1.915903488025602e-15,2.6127157312552195e-16,2.876325323009221e-16,0.0,2.662770219418201e-16,1.8708969684802435e-12,4.234063357465446e-18,Toluene
0.0,Biomass to toluene via syngas and MTA,119,Toluene,True,Woody biomass,Biomass to toluene via syngas and MTA,True,0.93,-2.08,0.251,3.8073,4616.0,0.0086,5.6,0.152,0.0,True,Biomass to benzene via syngas and MTA,0.316,Biomass to xylenes via syngas and MTA,2.05,0,0.0,0,0.0,3.3659999999999997,0.29708853238265004,18.8496,0.05305152363975894,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,Toluene
0.0,Plastic to toluene via syngas and MTA,120,Toluene,True,Polyolefins,Plastic to toluene via syngas and MTA,False,1.35,0.083,-0.735852494,1.347541336,5.8,0.004,1.86,1.293,0.0,True,Plastic to benzene via syngas and MTA,0.316,Plastic to xylenes via syngas and MTA,2.05,0,0.0,0,0.0,3.3659999999999997,0.29708853238265004,6.26076,0.1597250174100269,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,Toluene
0.0,CO2 to toluene via syngas and MTA,121,Toluene,True,Carbon dioxide,CO2 to toluene via syngas and MTA,False,1.53,-2.06,0.2778,3.12,338.8,0.09097,3.72,14.04,0.3472,True,CO2 to benzene via syngas and MTA,0.316,CO2 to xylenes via syngas and MTA,2.05,0,0.0,0,0.0,3.3659999999999997,0.29708853238265004,12.52152,0.07986250870501345,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,Toluene
0.0,CO2 to toluene via thermochem and MTA,122,Toluene,True,Carbon dioxide,CO2 to toluene via thermochem and MTA,True,1.74,-2.403617078,0.156099672,2.759022918,291.0,0.077,3.47,0.896,0.496,True,CO2 to benzene via thermochem and MTA,0.316,CO2 to xylenes via thermochem and MTA,2.05,0,0.0,0,0.0,3.3659999999999997,0.29708853238265004,11.68002,0.08561629175292508,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,Toluene
0.0,CO2 to toluene via electrochem and MTA,123,Toluene,True,Carbon dioxide,CO2 to toluene via electrochem and MTA,False,2.81,-2.15,0.232,2.87,326.2,0.086482,3.45,31.65,0.0,True,CO2 to benzene via electrochem and MTA,0.316,CO2 to xylenes via electrochem and MTA,2.05,0,0.0,0,0.0,3.3659999999999997,0.29708853238265004,11.6127,0.08611261808192755,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,Toluene
1.02622145490872e-14,Biomass pyrolysis to xylenes,127,Xylenes,True,Woody biomass,Biomass pyrolysis to xylenes,False,0.391,-2.384617078,0.33142,0.32519,2328.6,0.0052699,2.85,0.355,0.0,True,Biomass pyrolysis to benzene,0.446,Biomass pyrolysis to toluene,1.04,Biomass pyrolysis to ethylene,0.916,Biomass pyrolysis to propylene,1.2,4.602,0.21729682746631898,13.1157,0.07624450086537508,7.824374260685439e-16,3.0593303359280065e-16,-1.865813648669412e-15,2.544408265832298e-16,2.7776528625433305e-16,0.0,2.593154117476368e-16,1.8219837903432113e-12,4.12336699163862e-18,Xylenes
0.0,Biomass to xylenes via syngas and MTA,129,Xylenes,True,Woody biomass,Biomass to xylenes via syngas and MTA,True,0.93,-2.08,0.251,3.8073,4616.0,0.0086,5.6,0.152,0.0,True,Biomass to benzene via syngas and MTA,0.154,Biomass to toluene via syngas and MTA,0.488,0,0.0,0,0.0,1.642,0.6090133982947625,9.195199999999998,0.10875239255263618,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,Xylenes
0.0,Plastic to xylenes via syngas and MTA,130,Xylenes,True,Polyolefins,Plastic to xylenes via syngas and MTA,False,1.35,0.083,-0.735852494,1.347541336,5.8,0.004,1.86,1.293,0.0,True,Plastic to benzene via syngas and MTA,0.154,Plastic to toluene via syngas and MTA,0.488,0,0.0,0,0.0,1.642,0.6090133982947625,3.0541199999999997,0.3274265582229906,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,Xylenes
0.0,CO2 to xylenes via syngas and MTA,131,Xylenes,True,Carbon dioxide,CO2 to xylenes via syngas and MTA,False,1.53,-2.06,0.2778,3.12,338.8,0.09097,3.72,14.04,0.3472,True,CO2 to benzene via syngas and MTA,0.154,CO2 to toluene via syngas and MTA,0.488,0,0.0,0,0.0,1.642,0.6090133982947625,6.1082399999999994,0.1637132791114953,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,Xylenes
0.0,CO2 to xylenes via thermochem and MTA,132,Xylenes,True,Carbon dioxide,CO2 to xylenes via thermochem and MTA,True,1.74,-2.403617078,0.156099672,2.759022918,291.0,0.077,3.47,0.896,0.496,True,CO2 to benzene via thermochem and MTA,0.154,CO2 to toluene via thermochem and MTA,0.488,0,0.0,0,0.0,1.642,0.6090133982947625,5.69774,0.17550818394661744,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,Xylenes
0.0,CO2 to xylenes via electrochem and MTA,133,Xylenes,True,Carbon dioxide,CO2 to xylenes via electrochem and MTA,False,2.81,-2.15,0.232,2.87,326.2,0.086482,3.45,31.65,0.0,True,CO2 to benzene via electrochem and MTA,0.154,CO2 to toluene via electrochem and MTA,0.488,0,0.0,0,0.0,1.642,0.6090133982947625,5.6649,0.17652562269413405,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,Xylenes
0.0,"Ethanol fermentation to 1,4-BDO",0,"1,4-Butanediol",False,Ethanol,"Ethanol fermentation to 1,4-BDO",False,0.829,1.484839476,1.385075059,2.012409868,168.3,0.041957066,0.767,0.256,0.0,False,0,0.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.767,1.303780964797914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"1,4-Butanediol"
0.0,"Conventional 1,4-butanediol production",1,"1,4-Butanediol",False,Butadiene,"Conventional 1,4-butanediol production",True,1.21,3.84,1.8,2.99,91.0,0.204,0.71,0.418,0.041,False,0,0.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.71,1.4084507042253522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"1,4-Butanediol"
1.46990737828,"Biomass fermentation to 1,4-BDO",2,"1,4-Butanediol",False,Herbaceous biomass,"Biomass fermentation to 1,4-BDO",False,1.89,0.048428322,0.446818935,1.137748601,930.9,0.031340134,5.23,-0.414,0.0,False,0,0.0,0,0.0,0,0.0,0,0.0,1.0,1.0,5.23,0.19120458891013384,0.281053036,0.53119023804,0.013610926926485592,0.3197676985158026,-0.11635595690399998,0.0,0.12557981822403663,261.6322712124,0.008808239809346823,"1,4-Butanediol"
0.43529325994,Propylene conventional conversion to 2-ethylhexanol,3,2-Ethylhexanol,False,Propylene,Propylene conventional conversion to 2-ethylhexanol,True,0.4,1.285,0.431,0.243,3.86,5.83e-06,0.77,0.344,0.0,False,0,0.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.77,1.2987012987012987,0.565315922,0.22612636880000003,0.7264309597699999,0.13737176904600001,0.19446867716799998,0.0,0.24365116238200002,2.18211945892,3.2957918252600003e-06,2-Ethylhexanol
0.0,Biomass gasification to 2-ethylhexanol via syngas,4,2-Ethylhexanol,False,Woody biomass,Biomass gasification to 2-ethylhexanol via syngas,False,2.0,-0.485149149,0.762492068,1.431039924,3530.0,0.017584886,8.03,8.0,0.0,False,0,0.0,0,0.0,0,0.0,0,0.0,1.0,1.0,8.03,0.12453300124533002,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,2-Ethylhexanol
0.0,Conventional acetic acid production,5,Acetic acid,False,Methanol,Conventional acetic acid production,True,0.315,2.005,0.802,1.706,26.6,0.02,0.56,0.09,0.0,False,0,0.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.56,1.7857142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Acetic acid
7.48080020211,Biomass to acetic acid via syngas fermentation,6,Acetic acid,False,Woody biomass,Biomass to acetic acid via syngas fermentation,False,0.37,-0.3186,0.123998012,0.634289269,1793.0,0.004028672,2.085,0.207,0.0,False,0,0.0,0,0.0,0,0.0,0,0.0,1.0,1.0,2.085,0.47961630695443647,3.5879137660000002,1.32752809342,-1.1431093258476,2.2757751998711773,0.742698149562,0.0,0.44489417421143324,6433.129382438,0.014454527727498752,Acetic acid
0.0,CO2 fermentation to acetic acid,7,Acetic acid,False,Carbon dioxide,CO2 fermentation to acetic acid,False,0.97,-0.9066,0.139134739,1.478793029,460.0,0.02531406,1.47,0.2047,0.1333,False,0,0.0,0,0.0,0,0.0,0,0.0,1.0,1.0,1.47,0.6802721088435374,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,Acetic acid
0.0,CO2 electrolysynthesis to acetic acid,8,Acetic acid,False,Carbon dioxide,CO2 electrolysynthesis to acetic acid,False,5.42,-1.0196,0.122637143,0.971014936,98.7,0.026380295,1.47,9.04,-0.00135,False,0,0.0,0,0.0,0,0.0,0,0.0,1.0,1.0,1.47,0.6802721088435374,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,Acetic acid
0.74892579872,Conventional methanol conversion via acetic acid to acetic anhydride,9,Acetic anhydride,False,Methanol,Conventional methanol conversion via acetic acid to acetic anhydride,True,0.235,1.312387493,0.391294056,0.327473003,8.42,0.002138419,0.688,0.521,0.0,False,0,0.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.688,1.4534883720930234,1.08855494,0.2558104109,1.4286058886993653,0.3564723551322848,0.56713712374,0.0,0.4259450776514367,9.1656325948,0.00232778656623986,Acetic anhydride
1.333376072722,Conventional acetone production,11,Acetone,False,Benzene,Conventional acetone production,True,0.28,1.599827779,0.790029058,0.367306954,7.6125,0.005520707,1.478,0.139,0.0,False,0,0.0,0,0.0,0,0.0,0,0.0,1.0,1.0,1.478,0.6765899864682002,0.9021488990000001,0.25260169172,1.4432828694144653,0.3313655641461437,0.125398696961,0.0,0.7127238448527072,6.8676084936375,0.004980499741751593,Acetone
0.0,CO2 fermentation to acetone,12,Acetone,False,Carbon dioxide,CO2 fermentation to acetone,False,0.92,-2.193961197,0.023185632,0.15134228,15.28,0.004084728,2.84,1.39,0.0,False,0,0.0,0,0.0,0,0.0,0,0.0,1.0,1.0,2.84,0.35211267605633806,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,Acetone
0.959606521757998,Propylene conventional conversion to acrylic acid,13,Acrylic acid,False,Propylene,Propylene conventional conversion to acrylic acid,True,0.3,0.765,0.228,0.33,16.3,0.0048,0.699,1.21,0.0,False,0,0.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.699,1.430615164520744,1.3728276419999974,0.4118482925999992,1.050213146129998,0.45303312185999917,1.6611214468199968,0.0,0.3130047023759994,22.377090564599957,0.006589572681599987,Acrylic acid
0.0,Food waste dehydration via lactic acid,14,Acrylic acid,False,Food waste,Food waste dehydration via lactic acid,False,1.77,-0.63100538,0.535656839,1.209348758,50.0,0.022351921,8.3,0.307,0.0,False,0,0.0,0,0.0,0,0.0,0,0.0,1.0,1.0,8.3,0.12048192771084336,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,Acrylic acid
0.0,Biomass fermentation to acrylic acid,15,Acrylic acid,False,Herbaceous biomass,Biomass fermentation to acrylic acid,True,2.17,1.154176302,0.830208,2.407925896,1600.0,0.066285071,8.917,-0.75,0.0,False,0,0.0,0,0.0,0,0.0,0,0.0,1.0,1.0,8.917,0.112145340361108,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,Acrylic acid
0.0,Propylene conventional conversion to acrylonitril,16,Acrylonitrile,False,Propylene,Propylene conventional conversion to acrylonitril,True,0.714,2.522,0.684,6.09,-55.9,0.0433,1.03,3.5,0.0,False,0,0.0,0,0.0,0,0.0,0,0.0,1.0,1.0,1.03,0.970873786407767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,Acrylonitrile
25.28643558984,Food waste to acrylonitrile via VFAs,17,Acrylonitrile,False,Food waste,Food waste to acrylonitrile via VFAs,False,3.09,-0.215,0.628,1.38,46.1,0.0358542,19.92,0.05,-0.04,False,0,0.0,0,0.0,0,0.0,0,0.0,1.0,1.0,19.92,0.0502008032128514,1.2693993769999998,3.922444074929999,-0.27292086605499993,1.7517711402599996,0.06346996884999999,-0.050775975079999994,0.7971828087559999,58.51931127969999,0.0455132991428334,Acrylonitrile
1.3188087011925,Conventional butadiene conversion to adipic acid,18,Adipic acid,False,Butadiene,Conventional butadiene conversion to adipic acid,True,1.13,0.712840541,0.313053354,-2.248914162,-175.77,-0.039161067,1.2075,0.515,0.004,False,0,0.0,0,0.0,0,0.0,0,0.0,1.0,1.0,1.2075,0.8281573498964803,1.092181119,1.2341646644699997,0.7785509797379454,-2.456221585988107,0.562473276285,0.004368724476,0.3419109624784231,-191.97267528663,-0.04277097797729397,Adipic acid
0.0,Conventional benzene conversion to adipic acid,19,Adipic acid,False,Benzene,Conventional benzene conversion to adipic acid,True,1.14,5.290501199,1.454657331,2.442610582,63.155,0.020837788,0.791,0.306,0.14,False,0,0.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.791,1.2642225031605563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Adipic acid
0.0,PET to adipic acid via TPA fermentation,20,Adipic acid,False,Polyethylene terephthalate,PET to adipic acid via TPA fermentation,False,1.52,1.537782762,0.533987528,4.230139506,84.78,0.012344529,1.73,2.314,0.0,False,0,0.0,0,0.0,0,0.0,0,0.0,1.0,1.0,1.73,0.5780346820809249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Adipic acid
0.0,Biomass fermentation to adipic acid,21,Adipic acid,False,Herbaceous biomass,Biomass fermentation to adipic acid,False,3.11,2.71803269,0.871914136,6.446824679,1505.0,0.091428348,8.012,-0.079,0.031,False,0,0.0,0,0.0,0,0.0,0,0.0,1.0,1.0,8.012,0.12481278082875685,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,Adipic acid
0.0,PS to adipic acid via benzoic acid,22,Adipic acid,False,Polystyrene,PS to adipic acid via benzoic acid,False,3.92,3.186101513,0.75263152,21.67411198,275.5,0.758909049,1.056,1.782,0.0,False,0,0.0,0,0.0,0,0.0,0,0.0,1.0,1.0,1.056,0.9469696969696969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Adipic acid
0.3513080822,Conventional benzene conversion to aniline,23,Aniline,False,Benzene,Conventional benzene conversion to aniline,True,0.33,0.801734511,0.218156597,0.958280063,49.39,0.022671084,0.86,0.06,0.07,False,0,0.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.86,1.1627906976744187,0.40849777,0.1348042641,0.32750675987554045,0.3914552687709595,0.024509866199999997,0.0285948439,0.08911648338528869,20.175704860299998,0.00926108725748268,Aniline
0.0,Biomass fermentation to aniline,24,Aniline,False,Herbaceous biomass,Biomass fermentation to aniline,False,1.05,-0.731120028,0.51906301,1.563883763,433.89,0.038279146,2.31,0.579,0.0,False,0,0.0,0,0.0,0,0.0,0,0.0,1.0,1.0,2.31,0.4329004329004329,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aniline
18.1006454486614,CH4 to benzene via bromination,25,Benzene,True,Methane,CH4 to benzene via bromination,False,0.256,-34.39593125,-1.046469487,-2.633727591,-214.5,-0.056,2.34,1.26,-0.38,False,0,0.0,0,0.0,0,0.0,0,0.0,1.0,1.0,2.34,0.4273504273504274,7.7353185678040175,1.9802415533578286,-266.06348565503544,-20.372721937200044,9.746501395433063,-2.9394210557655267,-8.094774853431444,-1659.2258327939617,-0.433177839797025,Benzene
0.0,Conventional benzene production,27,Benzene,True,Fossil fuels,Conventional benzene production,True,0.77,1.907,1.498,0.569,9.79,0.0304,7.03,0.031,0.0,False,0,0.0,0,0.0,0,0.0,0,0.0,1.0,1.0,7.03,0.14224751066856328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benzene
0.509209809534,Conventional benzene conversion to BPA,33,Bisphenol-A,False,Benzene,Conventional benzene conversion to BPA,True,0.29,1.457446383,0.542592812,0.806515542,1072.3,0.012168177,0.723,0.183,0.0,False,0,0.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.723,1.3831258644536653,0.704301258,0.20424736481999997,1.0264813210144497,0.5680299108271518,0.128887130214,0.0,0.3821488000733575,755.2222389533999,0.008570062368666666,Bisphenol-A
5.73663275503483,Conventional butadiene production,34,Butadiene,True,Fossil fuels,Conventional butadiene production,True,0.96,1.232,1.422,0.052,0.53,0.0069,2.34,0.12,0.0,False,0,0.0,0,0.0,0,0.0,0,0.0,1.0,1.0,2.34,0.4273504273504274,2.4515524594165945,2.3534903610399307,3.020312630001244,0.12748072788966291,0.29418629512999134,0.0,3.486107597290397,1.299322803490795,0.016915711969974503,Butadiene
